index,tenor,date,fixing
EUR-EURIBOR-Reuters,3M,17/12/2009,0.00712
EUR-EURIBOR-Reuters,6M,17/12/2009,0.00997
EUR-EURIBOR-Reuters,12M,17/12/2009,0.01242
EUR-EONIA-OIS-COMPOUND,1D,18/12/2009,0.00343
EUR-EURIBOR-Reuters,1W,18/12/2009,0.00374
EUR-EURIBOR-Reuters,2W,18/12/2009,0.00445
EUR-EURIBOR-Reuters,1M,18/12/2009,0.00482
EUR-EURIBOR-Reuters,3M,18/12/2009,0.0071
EUR-EURIBOR-Reuters,6M,18/12/2009,0.00995
EUR-EURIBOR-Reuters,12M,18/12/2009,0.0124
EUR-EONIA-OIS-COMPOUND,1D,21/12/2009,0.00332
EUR-EURIBOR-Reuters,1W,21/12/2009,0.00371
EUR-EURIBOR-Reuters,2W,21/12/2009,0.00445
EUR-EURIBOR-Reuters,1M,21/12/2009,0.00481
EUR-EURIBOR-Reuters,3M,21/12/2009,0.00709
EUR-EURIBOR-Reuters,6M,21/12/2009,0.00995
EUR-EURIBOR-Reuters,12M,21/12/2009,0.0124
EUR-EONIA-OIS-COMPOUND,1D,22/12/2009,0.00323
EUR-EURIBOR-Reuters,1W,22/12/2009,0.00367
EUR-EURIBOR-Reuters,2W,22/12/2009,0.00444
EUR-EURIBOR-Reuters,1M,22/12/2009,0.00478
EUR-EURIBOR-Reuters,3M,22/12/2009,0.00708
EUR-EURIBOR-Reuters,6M,22/12/2009,0.00993
EUR-EURIBOR-Reuters,12M,22/12/2009,0.01241
EUR-EONIA-OIS-COMPOUND,1D,23/12/2009,0.00299
EUR-EURIBOR-Reuters,1W,23/12/2009,0.00412
EUR-EURIBOR-Reuters,2W,23/12/2009,0.00439
EUR-EURIBOR-Reuters,1M,23/12/2009,0.00475
EUR-EURIBOR-Reuters,3M,23/12/2009,0.00706
EUR-EURIBOR-Reuters,6M,23/12/2009,0.00992
EUR-EURIBOR-Reuters,12M,23/12/2009,0.01239
EUR-EONIA-OIS-COMPOUND,1D,24/12/2009,0.00302
EUR-EURIBOR-Reuters,1W,24/12/2009,0.00429
EUR-EURIBOR-Reuters,2W,24/12/2009,0.0044
EUR-EURIBOR-Reuters,1M,24/12/2009,0.00476
EUR-EURIBOR-Reuters,3M,24/12/2009,0.00707
EUR-EURIBOR-Reuters,6M,24/12/2009,0.00991
EUR-EURIBOR-Reuters,12M,24/12/2009,0.01241
EUR-EONIA-OIS-COMPOUND,1D,28/12/2009,0.00334
EUR-EURIBOR-Reuters,1W,28/12/2009,0.0043
EUR-EURIBOR-Reuters,2W,28/12/2009,0.00437
EUR-EURIBOR-Reuters,1M,28/12/2009,0.00473
EUR-EURIBOR-Reuters,3M,28/12/2009,0.00706
EUR-EURIBOR-Reuters,6M,28/12/2009,0.00992
EUR-EURIBOR-Reuters,12M,28/12/2009,0.01241
EUR-EONIA-OIS-COMPOUND,1D,29/12/2009,0.00326
EUR-EURIBOR-Reuters,1W,29/12/2009,0.00431
EUR-EURIBOR-Reuters,2W,29/12/2009,0.00437
EUR-EURIBOR-Reuters,1M,29/12/2009,0.00473
EUR-EURIBOR-Reuters,3M,29/12/2009,0.00707
EUR-EURIBOR-Reuters,6M,29/12/2009,0.00993
EUR-EURIBOR-Reuters,12M,29/12/2009,0.01245
EUR-EONIA-OIS-COMPOUND,1D,30/12/2009,0.00321
EUR-EURIBOR-Reuters,1W,30/12/2009,0.00389
EUR-EURIBOR-Reuters,2W,30/12/2009,0.00407
EUR-EURIBOR-Reuters,1M,30/12/2009,0.00459
EUR-EURIBOR-Reuters,3M,30/12/2009,0.007
EUR-EURIBOR-Reuters,6M,30/12/2009,0.00993
EUR-EURIBOR-Reuters,12M,30/12/2009,0.01247
EUR-EONIA-OIS-COMPOUND,1D,31/12/2009,0.0041
EUR-EURIBOR-Reuters,1W,31/12/2009,0.00389
EUR-EURIBOR-Reuters,2W,31/12/2009,0.00407
EUR-EURIBOR-Reuters,1M,31/12/2009,0.00459
EUR-EURIBOR-Reuters,3M,31/12/2009,0.007
EUR-EURIBOR-Reuters,6M,31/12/2009,0.00993
EUR-EURIBOR-Reuters,12M,31/12/2009,0.01247
EUR-EONIA-OIS-COMPOUND,1D,04/01/2010,0.00341
EUR-EURIBOR-Reuters,1W,04/01/2010,0.00369
EUR-EURIBOR-Reuters,2W,04/01/2010,0.00393
EUR-EURIBOR-Reuters,1M,04/01/2010,0.00453
EUR-EURIBOR-Reuters,3M,04/01/2010,0.007
EUR-EURIBOR-Reuters,6M,04/01/2010,0.00996
EUR-EURIBOR-Reuters,12M,04/01/2010,0.01251
EUR-EONIA-OIS-COMPOUND,1D,05/01/2010,0.00325
EUR-EURIBOR-Reuters,1W,05/01/2010,0.00371
EUR-EURIBOR-Reuters,2W,05/01/2010,0.00393
EUR-EURIBOR-Reuters,1M,05/01/2010,0.00452
EUR-EURIBOR-Reuters,3M,05/01/2010,0.00699
EUR-EURIBOR-Reuters,6M,05/01/2010,0.00995
EUR-EURIBOR-Reuters,12M,05/01/2010,0.01249
EUR-EONIA-OIS-COMPOUND,1D,06/01/2010,0.00322
EUR-EURIBOR-Reuters,1W,06/01/2010,0.00367
EUR-EURIBOR-Reuters,2W,06/01/2010,0.00387
EUR-EURIBOR-Reuters,1M,06/01/2010,0.0045
EUR-EURIBOR-Reuters,3M,06/01/2010,0.00694
EUR-EURIBOR-Reuters,6M,06/01/2010,0.00992
EUR-EURIBOR-Reuters,12M,06/01/2010,0.01246
EUR-EONIA-OIS-COMPOUND,1D,07/01/2010,0.00351
EUR-EURIBOR-Reuters,1W,07/01/2010,0.00365
EUR-EURIBOR-Reuters,2W,07/01/2010,0.00385
EUR-EURIBOR-Reuters,1M,07/01/2010,0.00448
EUR-EURIBOR-Reuters,3M,07/01/2010,0.00692
EUR-EURIBOR-Reuters,6M,07/01/2010,0.00989
EUR-EURIBOR-Reuters,12M,07/01/2010,0.01243
EUR-EONIA-OIS-COMPOUND,1D,08/01/2010,0.00347
EUR-EURIBOR-Reuters,1W,08/01/2010,0.00362
EUR-EURIBOR-Reuters,2W,08/01/2010,0.00382
EUR-EURIBOR-Reuters,1M,08/01/2010,0.00445
EUR-EURIBOR-Reuters,3M,08/01/2010,0.00691
EUR-EURIBOR-Reuters,6M,08/01/2010,0.00986
EUR-EURIBOR-Reuters,12M,08/01/2010,0.01242
EUR-EONIA-OIS-COMPOUND,1D,11/01/2010,0.00336
EUR-EURIBOR-Reuters,1W,11/01/2010,0.00361
EUR-EURIBOR-Reuters,2W,11/01/2010,0.00379
EUR-EURIBOR-Reuters,1M,11/01/2010,0.00443
EUR-EURIBOR-Reuters,3M,11/01/2010,0.00689
EUR-EURIBOR-Reuters,6M,11/01/2010,0.00985
EUR-EURIBOR-Reuters,12M,11/01/2010,0.01239
EUR-EONIA-OIS-COMPOUND,1D,12/01/2010,0.00333
EUR-EURIBOR-Reuters,1W,12/01/2010,0.00359
EUR-EURIBOR-Reuters,2W,12/01/2010,0.00375
EUR-EURIBOR-Reuters,1M,12/01/2010,0.00441
EUR-EURIBOR-Reuters,3M,12/01/2010,0.00685
EUR-EURIBOR-Reuters,6M,12/01/2010,0.00983
EUR-EURIBOR-Reuters,12M,12/01/2010,0.01236
EUR-EONIA-OIS-COMPOUND,1D,13/01/2010,0.00325
EUR-EURIBOR-Reuters,1W,13/01/2010,0.00357
EUR-EURIBOR-Reuters,2W,13/01/2010,0.00373
EUR-EURIBOR-Reuters,1M,13/01/2010,0.0044
EUR-EURIBOR-Reuters,3M,13/01/2010,0.00684
EUR-EURIBOR-Reuters,6M,13/01/2010,0.00981
EUR-EURIBOR-Reuters,12M,13/01/2010,0.01236
EUR-EONIA-OIS-COMPOUND,1D,14/01/2010,0.00318
EUR-EURIBOR-Reuters,1W,14/01/2010,0.00356
EUR-EURIBOR-Reuters,2W,14/01/2010,0.00372
EUR-EURIBOR-Reuters,1M,14/01/2010,0.00439
EUR-EURIBOR-Reuters,3M,14/01/2010,0.00682
EUR-EURIBOR-Reuters,6M,14/01/2010,0.00981
EUR-EURIBOR-Reuters,12M,14/01/2010,0.01235
EUR-EONIA-OIS-COMPOUND,1D,15/01/2010,0.00316
EUR-EURIBOR-Reuters,1W,15/01/2010,0.00357
EUR-EURIBOR-Reuters,2W,15/01/2010,0.00372
EUR-EURIBOR-Reuters,1M,15/01/2010,0.00438
EUR-EURIBOR-Reuters,3M,15/01/2010,0.0068
EUR-EURIBOR-Reuters,6M,15/01/2010,0.00977
EUR-EURIBOR-Reuters,12M,15/01/2010,0.01228
EUR-EONIA-OIS-COMPOUND,1D,18/01/2010,0.00328
EUR-EURIBOR-Reuters,1W,18/01/2010,0.00354
EUR-EURIBOR-Reuters,2W,18/01/2010,0.0037
EUR-EURIBOR-Reuters,1M,18/01/2010,0.00435
EUR-EURIBOR-Reuters,3M,18/01/2010,0.00677
EUR-EURIBOR-Reuters,6M,18/01/2010,0.00975
EUR-EURIBOR-Reuters,12M,18/01/2010,0.01225
EUR-EONIA-OIS-COMPOUND,1D,19/01/2010,0.00585
EUR-EURIBOR-Reuters,1W,19/01/2010,0.00352
EUR-EURIBOR-Reuters,2W,19/01/2010,0.00368
EUR-EURIBOR-Reuters,1M,19/01/2010,0.00435
EUR-EURIBOR-Reuters,3M,19/01/2010,0.00675
EUR-EURIBOR-Reuters,6M,19/01/2010,0.00974
EUR-EURIBOR-Reuters,12M,19/01/2010,0.01227
EUR-EONIA-OIS-COMPOUND,1D,20/01/2010,0.00335
EUR-EURIBOR-Reuters,1W,20/01/2010,0.00349
EUR-EURIBOR-Reuters,2W,20/01/2010,0.00365
EUR-EURIBOR-Reuters,1M,20/01/2010,0.00432
EUR-EURIBOR-Reuters,3M,20/01/2010,0.00674
EUR-EURIBOR-Reuters,6M,20/01/2010,0.00972
EUR-EURIBOR-Reuters,12M,20/01/2010,0.01226
EUR-EONIA-OIS-COMPOUND,1D,21/01/2010,0.00327
EUR-EURIBOR-Reuters,1W,21/01/2010,0.0035
EUR-EURIBOR-Reuters,2W,21/01/2010,0.00364
EUR-EURIBOR-Reuters,1M,21/01/2010,0.0043
EUR-EURIBOR-Reuters,3M,21/01/2010,0.00672
EUR-EURIBOR-Reuters,6M,21/01/2010,0.00968
EUR-EURIBOR-Reuters,12M,21/01/2010,0.01225
EUR-EONIA-OIS-COMPOUND,1D,22/01/2010,0.00322
EUR-EURIBOR-Reuters,1W,22/01/2010,0.00348
EUR-EURIBOR-Reuters,2W,22/01/2010,0.00362
EUR-EURIBOR-Reuters,1M,22/01/2010,0.00429
EUR-EURIBOR-Reuters,3M,22/01/2010,0.0067
EUR-EURIBOR-Reuters,6M,22/01/2010,0.00966
EUR-EURIBOR-Reuters,12M,22/01/2010,0.01222
EUR-EONIA-OIS-COMPOUND,1D,25/01/2010,0.00339
EUR-EURIBOR-Reuters,1W,25/01/2010,0.00347
EUR-EURIBOR-Reuters,2W,25/01/2010,0.00363
EUR-EURIBOR-Reuters,1M,25/01/2010,0.00427
EUR-EURIBOR-Reuters,3M,25/01/2010,0.00669
EUR-EURIBOR-Reuters,6M,25/01/2010,0.00965
EUR-EURIBOR-Reuters,12M,25/01/2010,0.01222
EUR-EONIA-OIS-COMPOUND,1D,26/01/2010,0.00331
EUR-EURIBOR-Reuters,1W,26/01/2010,0.00346
EUR-EURIBOR-Reuters,2W,26/01/2010,0.00362
EUR-EURIBOR-Reuters,1M,26/01/2010,0.00426
EUR-EURIBOR-Reuters,3M,26/01/2010,0.00667
EUR-EURIBOR-Reuters,6M,26/01/2010,0.00964
EUR-EURIBOR-Reuters,12M,26/01/2010,0.0122
EUR-EONIA-OIS-COMPOUND,1D,27/01/2010,0.00335
EUR-EURIBOR-Reuters,1W,27/01/2010,0.00345
EUR-EURIBOR-Reuters,2W,27/01/2010,0.00361
EUR-EURIBOR-Reuters,1M,27/01/2010,0.00425
EUR-EURIBOR-Reuters,3M,27/01/2010,0.00665
EUR-EURIBOR-Reuters,6M,27/01/2010,0.00964
EUR-EURIBOR-Reuters,12M,27/01/2010,0.0122
EUR-EONIA-OIS-COMPOUND,1D,28/01/2010,0.00338
EUR-EURIBOR-Reuters,1W,28/01/2010,0.00344
EUR-EURIBOR-Reuters,2W,28/01/2010,0.00361
EUR-EURIBOR-Reuters,1M,28/01/2010,0.00426
EUR-EURIBOR-Reuters,3M,28/01/2010,0.00665
EUR-EURIBOR-Reuters,6M,28/01/2010,0.00966
EUR-EURIBOR-Reuters,12M,28/01/2010,0.01226
EUR-EONIA-OIS-COMPOUND,1D,29/01/2010,0.00326
EUR-EURIBOR-Reuters,1W,29/01/2010,0.00344
EUR-EURIBOR-Reuters,2W,29/01/2010,0.00361
EUR-EURIBOR-Reuters,1M,29/01/2010,0.00426
EUR-EURIBOR-Reuters,3M,29/01/2010,0.00665
EUR-EURIBOR-Reuters,6M,29/01/2010,0.00966
EUR-EURIBOR-Reuters,12M,29/01/2010,0.01225
EUR-EONIA-OIS-COMPOUND,1D,01/02/2010,0.0032
EUR-EURIBOR-Reuters,1W,01/02/2010,0.00347
EUR-EURIBOR-Reuters,2W,01/02/2010,0.00361
EUR-EURIBOR-Reuters,1M,01/02/2010,0.00425
EUR-EURIBOR-Reuters,3M,01/02/2010,0.00665
EUR-EURIBOR-Reuters,6M,01/02/2010,0.00966
EUR-EURIBOR-Reuters,12M,01/02/2010,0.01226
EUR-EONIA-OIS-COMPOUND,1D,02/02/2010,0.0033
EUR-EURIBOR-Reuters,1W,02/02/2010,0.00348
EUR-EURIBOR-Reuters,2W,02/02/2010,0.00362
EUR-EURIBOR-Reuters,1M,02/02/2010,0.00425
EUR-EURIBOR-Reuters,3M,02/02/2010,0.00665
EUR-EURIBOR-Reuters,6M,02/02/2010,0.00967
EUR-EURIBOR-Reuters,12M,02/02/2010,0.01228
EUR-EONIA-OIS-COMPOUND,1D,03/02/2010,0.00323
EUR-EURIBOR-Reuters,1W,03/02/2010,0.00347
EUR-EURIBOR-Reuters,2W,03/02/2010,0.00362
EUR-EURIBOR-Reuters,1M,03/02/2010,0.00424
EUR-EURIBOR-Reuters,3M,03/02/2010,0.00665
EUR-EURIBOR-Reuters,6M,03/02/2010,0.00967
EUR-EURIBOR-Reuters,12M,03/02/2010,0.01228
EUR-EONIA-OIS-COMPOUND,1D,04/02/2010,0.00318
EUR-EURIBOR-Reuters,1W,04/02/2010,0.00347
EUR-EURIBOR-Reuters,2W,04/02/2010,0.00362
EUR-EURIBOR-Reuters,1M,04/02/2010,0.00424
EUR-EURIBOR-Reuters,3M,04/02/2010,0.00665
EUR-EURIBOR-Reuters,6M,04/02/2010,0.00967
EUR-EURIBOR-Reuters,12M,04/02/2010,0.01228
EUR-EONIA-OIS-COMPOUND,1D,05/02/2010,0.00312
EUR-EURIBOR-Reuters,1W,05/02/2010,0.00348
EUR-EURIBOR-Reuters,2W,05/02/2010,0.00363
EUR-EURIBOR-Reuters,1M,05/02/2010,0.00424
EUR-EURIBOR-Reuters,3M,05/02/2010,0.00663
EUR-EURIBOR-Reuters,6M,05/02/2010,0.00965
EUR-EURIBOR-Reuters,12M,05/02/2010,0.01222
EUR-EONIA-OIS-COMPOUND,1D,08/02/2010,0.00315
EUR-EURIBOR-Reuters,1W,08/02/2010,0.00344
EUR-EURIBOR-Reuters,2W,08/02/2010,0.00361
EUR-EURIBOR-Reuters,1M,08/02/2010,0.00423
EUR-EURIBOR-Reuters,3M,08/02/2010,0.00661
EUR-EURIBOR-Reuters,6M,08/02/2010,0.00965
EUR-EURIBOR-Reuters,12M,08/02/2010,0.01222
EUR-EONIA-OIS-COMPOUND,1D,09/02/2010,0.00642
EUR-EURIBOR-Reuters,1W,09/02/2010,0.00344
EUR-EURIBOR-Reuters,2W,09/02/2010,0.00361
EUR-EURIBOR-Reuters,1M,09/02/2010,0.00421
EUR-EURIBOR-Reuters,3M,09/02/2010,0.00661
EUR-EURIBOR-Reuters,6M,09/02/2010,0.00966
EUR-EURIBOR-Reuters,12M,09/02/2010,0.01227
EUR-EONIA-OIS-COMPOUND,1D,10/02/2010,0.0032
EUR-EURIBOR-Reuters,1W,10/02/2010,0.00345
EUR-EURIBOR-Reuters,2W,10/02/2010,0.00362
EUR-EURIBOR-Reuters,1M,10/02/2010,0.00423
EUR-EURIBOR-Reuters,3M,10/02/2010,0.00662
EUR-EURIBOR-Reuters,6M,10/02/2010,0.00966
EUR-EURIBOR-Reuters,12M,10/02/2010,0.01227
EUR-EONIA-OIS-COMPOUND,1D,11/02/2010,0.00318
EUR-EURIBOR-Reuters,1W,11/02/2010,0.00344
EUR-EURIBOR-Reuters,2W,11/02/2010,0.00362
EUR-EURIBOR-Reuters,1M,11/02/2010,0.00423
EUR-EURIBOR-Reuters,3M,11/02/2010,0.00662
EUR-EURIBOR-Reuters,6M,11/02/2010,0.00966
EUR-EURIBOR-Reuters,12M,11/02/2010,0.01229
EUR-EONIA-OIS-COMPOUND,1D,12/02/2010,0.00318
EUR-EURIBOR-Reuters,1W,12/02/2010,0.00344
EUR-EURIBOR-Reuters,2W,12/02/2010,0.00362
EUR-EURIBOR-Reuters,1M,12/02/2010,0.00423
EUR-EURIBOR-Reuters,3M,12/02/2010,0.00663
EUR-EURIBOR-Reuters,6M,12/02/2010,0.00967
EUR-EURIBOR-Reuters,12M,12/02/2010,0.01228
EUR-EONIA-OIS-COMPOUND,1D,15/02/2010,0.00319
EUR-EURIBOR-Reuters,1W,15/02/2010,0.00343
EUR-EURIBOR-Reuters,2W,15/02/2010,0.00362
EUR-EURIBOR-Reuters,1M,15/02/2010,0.00421
EUR-EURIBOR-Reuters,3M,15/02/2010,0.00661
EUR-EURIBOR-Reuters,6M,15/02/2010,0.00963
EUR-EURIBOR-Reuters,12M,15/02/2010,0.01224
EUR-EONIA-OIS-COMPOUND,1D,16/02/2010,0.0032
EUR-EURIBOR-Reuters,1W,16/02/2010,0.00343
EUR-EURIBOR-Reuters,2W,16/02/2010,0.00362
EUR-EURIBOR-Reuters,1M,16/02/2010,0.00422
EUR-EURIBOR-Reuters,3M,16/02/2010,0.00663
EUR-EURIBOR-Reuters,6M,16/02/2010,0.00964
EUR-EURIBOR-Reuters,12M,16/02/2010,0.01224
EUR-EONIA-OIS-COMPOUND,1D,17/02/2010,0.00322
EUR-EURIBOR-Reuters,1W,17/02/2010,0.00343
EUR-EURIBOR-Reuters,2W,17/02/2010,0.00361
EUR-EURIBOR-Reuters,1M,17/02/2010,0.00421
EUR-EURIBOR-Reuters,3M,17/02/2010,0.00662
EUR-EURIBOR-Reuters,6M,17/02/2010,0.00965
EUR-EURIBOR-Reuters,12M,17/02/2010,0.01225
EUR-EONIA-OIS-COMPOUND,1D,18/02/2010,0.00329
EUR-EURIBOR-Reuters,1W,18/02/2010,0.00344
EUR-EURIBOR-Reuters,2W,18/02/2010,0.00362
EUR-EURIBOR-Reuters,1M,18/02/2010,0.00419
EUR-EURIBOR-Reuters,3M,18/02/2010,0.0066
EUR-EURIBOR-Reuters,6M,18/02/2010,0.00963
EUR-EURIBOR-Reuters,12M,18/02/2010,0.01224
EUR-EONIA-OIS-COMPOUND,1D,19/02/2010,0.0033
EUR-EURIBOR-Reuters,1W,19/02/2010,0.00345
EUR-EURIBOR-Reuters,2W,19/02/2010,0.00363
EUR-EURIBOR-Reuters,1M,19/02/2010,0.0042
EUR-EURIBOR-Reuters,3M,19/02/2010,0.00661
EUR-EURIBOR-Reuters,6M,19/02/2010,0.00965
EUR-EURIBOR-Reuters,12M,19/02/2010,0.01227
EUR-EONIA-OIS-COMPOUND,1D,22/02/2010,0.00335
EUR-EURIBOR-Reuters,1W,22/02/2010,0.00344
EUR-EURIBOR-Reuters,2W,22/02/2010,0.00363
EUR-EURIBOR-Reuters,1M,22/02/2010,0.0042
EUR-EURIBOR-Reuters,3M,22/02/2010,0.00661
EUR-EURIBOR-Reuters,6M,22/02/2010,0.00965
EUR-EURIBOR-Reuters,12M,22/02/2010,0.01228
EUR-EONIA-OIS-COMPOUND,1D,23/02/2010,0.00338
EUR-EURIBOR-Reuters,1W,23/02/2010,0.00344
EUR-EURIBOR-Reuters,2W,23/02/2010,0.00362
EUR-EURIBOR-Reuters,1M,23/02/2010,0.00419
EUR-EURIBOR-Reuters,3M,23/02/2010,0.00661
EUR-EURIBOR-Reuters,6M,23/02/2010,0.00964
EUR-EURIBOR-Reuters,12M,23/02/2010,0.01228
EUR-EONIA-OIS-COMPOUND,1D,24/02/2010,0.00341
EUR-EURIBOR-Reuters,1W,24/02/2010,0.00344
EUR-EURIBOR-Reuters,2W,24/02/2010,0.00361
EUR-EURIBOR-Reuters,1M,24/02/2010,0.00418
EUR-EURIBOR-Reuters,3M,24/02/2010,0.00659
EUR-EURIBOR-Reuters,6M,24/02/2010,0.00963
EUR-EURIBOR-Reuters,12M,24/02/2010,0.01226
EUR-EONIA-OIS-COMPOUND,1D,25/02/2010,0.00343
EUR-EURIBOR-Reuters,1W,25/02/2010,0.00343
EUR-EURIBOR-Reuters,2W,25/02/2010,0.00361
EUR-EURIBOR-Reuters,1M,25/02/2010,0.00418
EUR-EURIBOR-Reuters,3M,25/02/2010,0.00658
EUR-EURIBOR-Reuters,6M,25/02/2010,0.00959
EUR-EURIBOR-Reuters,12M,25/02/2010,0.01218
EUR-EONIA-OIS-COMPOUND,1D,26/02/2010,0.00319
EUR-EURIBOR-Reuters,1W,26/02/2010,0.00341
EUR-EURIBOR-Reuters,2W,26/02/2010,0.00361
EUR-EURIBOR-Reuters,1M,26/02/2010,0.00416
EUR-EURIBOR-Reuters,3M,26/02/2010,0.00656
EUR-EURIBOR-Reuters,6M,26/02/2010,0.00958
EUR-EURIBOR-Reuters,12M,26/02/2010,0.01215
EUR-EONIA-OIS-COMPOUND,1D,01/03/2010,0.00314
EUR-EURIBOR-Reuters,1W,01/03/2010,0.00344
EUR-EURIBOR-Reuters,2W,01/03/2010,0.00361
EUR-EURIBOR-Reuters,1M,01/03/2010,0.00415
EUR-EURIBOR-Reuters,3M,01/03/2010,0.00655
EUR-EURIBOR-Reuters,6M,01/03/2010,0.00959
EUR-EURIBOR-Reuters,12M,01/03/2010,0.01216
EUR-EONIA-OIS-COMPOUND,1D,02/03/2010,0.00319
EUR-EURIBOR-Reuters,1W,02/03/2010,0.00343
EUR-EURIBOR-Reuters,2W,02/03/2010,0.00361
EUR-EURIBOR-Reuters,1M,02/03/2010,0.00415
EUR-EURIBOR-Reuters,3M,02/03/2010,0.00655
EUR-EURIBOR-Reuters,6M,02/03/2010,0.00958
EUR-EURIBOR-Reuters,12M,02/03/2010,0.01215
EUR-EONIA-OIS-COMPOUND,1D,03/03/2010,0.00319
EUR-EURIBOR-Reuters,1W,03/03/2010,0.00343
EUR-EURIBOR-Reuters,2W,03/03/2010,0.0036
EUR-EURIBOR-Reuters,1M,03/03/2010,0.00414
EUR-EURIBOR-Reuters,3M,03/03/2010,0.00655
EUR-EURIBOR-Reuters,6M,03/03/2010,0.00957
EUR-EURIBOR-Reuters,12M,03/03/2010,0.01214
EUR-EONIA-OIS-COMPOUND,1D,04/03/2010,0.00324
EUR-EURIBOR-Reuters,1W,04/03/2010,0.00343
EUR-EURIBOR-Reuters,2W,04/03/2010,0.00361
EUR-EURIBOR-Reuters,1M,04/03/2010,0.00414
EUR-EURIBOR-Reuters,3M,04/03/2010,0.00654
EUR-EURIBOR-Reuters,6M,04/03/2010,0.00957
EUR-EURIBOR-Reuters,12M,04/03/2010,0.01218
EUR-EONIA-OIS-COMPOUND,1D,05/03/2010,0.00316
EUR-EURIBOR-Reuters,1W,05/03/2010,0.00344
EUR-EURIBOR-Reuters,2W,05/03/2010,0.00361
EUR-EURIBOR-Reuters,1M,05/03/2010,0.00415
EUR-EURIBOR-Reuters,3M,05/03/2010,0.00653
EUR-EURIBOR-Reuters,6M,05/03/2010,0.00956
EUR-EURIBOR-Reuters,12M,05/03/2010,0.01216
EUR-EONIA-OIS-COMPOUND,1D,08/03/2010,0.00312
EUR-EURIBOR-Reuters,1W,08/03/2010,0.00343
EUR-EURIBOR-Reuters,2W,08/03/2010,0.00359
EUR-EURIBOR-Reuters,1M,08/03/2010,0.00413
EUR-EURIBOR-Reuters,3M,08/03/2010,0.00652
EUR-EURIBOR-Reuters,6M,08/03/2010,0.00957
EUR-EURIBOR-Reuters,12M,08/03/2010,0.01218
EUR-EONIA-OIS-COMPOUND,1D,09/03/2010,0.00643
EUR-EURIBOR-Reuters,1W,09/03/2010,0.00343
EUR-EURIBOR-Reuters,2W,09/03/2010,0.00358
EUR-EURIBOR-Reuters,1M,09/03/2010,0.00411
EUR-EURIBOR-Reuters,3M,09/03/2010,0.00652
EUR-EURIBOR-Reuters,6M,09/03/2010,0.00956
EUR-EURIBOR-Reuters,12M,09/03/2010,0.01216
EUR-EONIA-OIS-COMPOUND,1D,10/03/2010,0.00326
EUR-EURIBOR-Reuters,1W,10/03/2010,0.00342
EUR-EURIBOR-Reuters,2W,10/03/2010,0.00357
EUR-EURIBOR-Reuters,1M,10/03/2010,0.00411
EUR-EURIBOR-Reuters,3M,10/03/2010,0.00651
EUR-EURIBOR-Reuters,6M,10/03/2010,0.00956
EUR-EURIBOR-Reuters,12M,10/03/2010,0.01216
EUR-EONIA-OIS-COMPOUND,1D,11/03/2010,0.00346
EUR-EURIBOR-Reuters,1W,11/03/2010,0.0034
EUR-EURIBOR-Reuters,2W,11/03/2010,0.00357
EUR-EURIBOR-Reuters,1M,11/03/2010,0.00409
EUR-EURIBOR-Reuters,3M,11/03/2010,0.0065
EUR-EURIBOR-Reuters,6M,11/03/2010,0.00957
EUR-EURIBOR-Reuters,12M,11/03/2010,0.01218
EUR-EONIA-OIS-COMPOUND,1D,12/03/2010,0.00337
EUR-EURIBOR-Reuters,1W,12/03/2010,0.00339
EUR-EURIBOR-Reuters,2W,12/03/2010,0.00357
EUR-EURIBOR-Reuters,1M,12/03/2010,0.00407
EUR-EURIBOR-Reuters,3M,12/03/2010,0.00649
EUR-EURIBOR-Reuters,6M,12/03/2010,0.00958
EUR-EURIBOR-Reuters,12M,12/03/2010,0.01221
EUR-EONIA-OIS-COMPOUND,1D,15/03/2010,0.00333
EUR-EURIBOR-Reuters,1W,15/03/2010,0.00337
EUR-EURIBOR-Reuters,2W,15/03/2010,0.00357
EUR-EURIBOR-Reuters,1M,15/03/2010,0.00406
EUR-EURIBOR-Reuters,3M,15/03/2010,0.00646
EUR-EURIBOR-Reuters,6M,15/03/2010,0.00956
EUR-EURIBOR-Reuters,12M,15/03/2010,0.01219
EUR-EONIA-OIS-COMPOUND,1D,16/03/2010,0.00321
EUR-EURIBOR-Reuters,1W,16/03/2010,0.00338
EUR-EURIBOR-Reuters,2W,16/03/2010,0.00358
EUR-EURIBOR-Reuters,1M,16/03/2010,0.00406
EUR-EURIBOR-Reuters,3M,16/03/2010,0.00646
EUR-EURIBOR-Reuters,6M,16/03/2010,0.00955
EUR-EURIBOR-Reuters,12M,16/03/2010,0.01217
EUR-EONIA-OIS-COMPOUND,1D,17/03/2010,0.00328
EUR-EURIBOR-Reuters,1W,17/03/2010,0.00336
EUR-EURIBOR-Reuters,2W,17/03/2010,0.00357
EUR-EURIBOR-Reuters,1M,17/03/2010,0.00404
EUR-EURIBOR-Reuters,3M,17/03/2010,0.00644
EUR-EURIBOR-Reuters,6M,17/03/2010,0.00951
EUR-EURIBOR-Reuters,12M,17/03/2010,0.01215
EUR-EONIA-OIS-COMPOUND,1D,18/03/2010,0.00332
EUR-EURIBOR-Reuters,1W,18/03/2010,0.00336
EUR-EURIBOR-Reuters,2W,18/03/2010,0.00356
EUR-EURIBOR-Reuters,1M,18/03/2010,0.00402
EUR-EURIBOR-Reuters,3M,18/03/2010,0.00643
EUR-EURIBOR-Reuters,6M,18/03/2010,0.00951
